job_id,job_title,salary_usd,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,benefits_score,company_name
AI08679,AI Product Manager,65661,EN,CT,Japan,S,Japan,0,"Spark, Linux, PyTorch",Bachelor,0,Education,6.3,Advanced Robotics
AI08680,Head of AI,192079,EX,FT,South Korea,L,South Korea,0,"Spark, Java, TensorFlow, Statistics, AWS",PhD,11,Telecommunications,5.7,Predictive Systems
AI08681,Computer Vision Engineer,98259,MI,FL,Germany,S,Germany,100,"Java, Spark, Mathematics, R",Associate,3,Telecommunications,8.4,Algorithmic Solutions
AI08682,Data Analyst,152980,EX,FL,Singapore,M,Singapore,100,"R, Tableau, SQL",Associate,18,Transportation,7.0,Autonomous Tech
AI08683,AI Product Manager,52672,EN,FL,Austria,S,Austria,0,"R, Statistics, Data Visualization",Bachelor,0,Manufacturing,9.1,Algorithmic Solutions
AI08684,ML Ops Engineer,22389,EN,FL,India,S,Luxembourg,0,"Mathematics, Tableau, GCP",Bachelor,1,Manufacturing,9.6,Quantum Computing Inc
AI08685,ML Ops Engineer,62477,EN,CT,Australia,M,Australia,0,"Hadoop, Git, Python",Master,1,Manufacturing,8.8,DataVision Ltd
AI08686,Principal Data Scientist,76545,MI,CT,Ireland,M,Ireland,100,"PyTorch, NLP, Java, Mathematics",Bachelor,3,Healthcare,6.9,Cognitive Computing
AI08687,AI Software Engineer,86947,SE,FL,South Korea,M,Canada,100,"Kubernetes, TensorFlow, Python",PhD,6,Energy,6.5,Cloud AI Solutions
AI08688,Deep Learning Engineer,83441,MI,FL,United Kingdom,M,United Kingdom,50,"GCP, Python, TensorFlow, Git, PyTorch",Master,4,Media,7.4,Algorithmic Solutions
AI08689,AI Architect,300340,EX,FT,United Kingdom,L,United Kingdom,100,"Git, Kubernetes, R, NLP, Deep Learning",Master,11,Real Estate,6.7,Predictive Systems
AI08690,AI Research Scientist,149207,SE,CT,United States,S,United States,100,"Statistics, Azure, Computer Vision",Bachelor,6,Consulting,5.1,AI Innovations
AI08691,Principal Data Scientist,160666,SE,PT,Netherlands,L,Nigeria,0,"GCP, Scala, Data Visualization, Spark, Mathematics",Master,9,Energy,5.6,Algorithmic Solutions
AI08692,Machine Learning Researcher,150614,SE,FL,Germany,L,Japan,0,"Python, Git, Spark",Master,7,Consulting,8.0,DataVision Ltd
AI08693,AI Consultant,55468,EN,CT,Germany,S,Germany,50,"Hadoop, Data Visualization, Git",Master,1,Technology,9.4,Algorithmic Solutions
AI08694,Autonomous Systems Engineer,106627,MI,FL,Norway,M,Singapore,50,"Linux, Data Visualization, Python, Deep Learning",Associate,4,Automotive,8.7,Future Systems
AI08695,Computer Vision Engineer,151032,SE,CT,Singapore,M,Singapore,0,"Scala, Computer Vision, Linux, Spark",PhD,6,Automotive,9.4,Algorithmic Solutions
AI08696,AI Architect,62996,EN,PT,South Korea,M,Mexico,100,"Scala, Data Visualization, Python, Statistics",PhD,0,Manufacturing,5.4,Quantum Computing Inc
AI08697,ML Ops Engineer,124463,SE,PT,Australia,S,Ireland,100,"Spark, AWS, R, Computer Vision, PyTorch",PhD,6,Energy,5.3,Predictive Systems
AI08698,Data Engineer,84011,MI,FT,Germany,L,China,50,"SQL, Python, NLP, Statistics, Deep Learning",Bachelor,2,Healthcare,8.4,Digital Transformation LLC
AI08699,Machine Learning Engineer,108909,SE,FL,South Korea,M,South Korea,0,"AWS, SQL, MLOps",PhD,6,Technology,9.7,Machine Intelligence Group
AI08700,Autonomous Systems Engineer,117099,SE,PT,Australia,M,Australia,50,"Azure, Tableau, SQL, Git",Bachelor,7,Telecommunications,8.5,AI Innovations
AI08701,AI Architect,243649,SE,CT,Switzerland,L,Switzerland,50,"R, NLP, Python, Azure",Bachelor,6,Telecommunications,7.0,Future Systems
AI08702,AI Consultant,85139,MI,CT,Sweden,S,Sweden,0,"Python, SQL, Computer Vision, Statistics",Bachelor,4,Manufacturing,9.7,Future Systems
AI08703,AI Architect,149890,SE,PT,Switzerland,S,South Africa,50,"NLP, GCP, Spark, Linux",Associate,9,Retail,6.5,DeepTech Ventures
AI08704,Head of AI,72866,MI,FL,South Korea,M,South Korea,50,"Python, TensorFlow, NLP, Deep Learning, MLOps",Master,3,Finance,9.4,Digital Transformation LLC
AI08705,AI Specialist,26722,EN,CT,India,L,India,50,"Azure, SQL, Java, PyTorch",Bachelor,1,Education,6.8,TechCorp Inc
AI08706,AI Specialist,169001,SE,FT,Norway,L,Czech Republic,100,"Python, R, Computer Vision, Hadoop",Master,8,Finance,5.4,Advanced Robotics
AI08707,Principal Data Scientist,71514,MI,PT,South Korea,S,South Korea,50,"Scala, Kubernetes, Azure, Deep Learning, SQL",Bachelor,3,Government,9.3,Algorithmic Solutions
AI08708,Machine Learning Researcher,128232,SE,FT,Netherlands,M,Japan,50,"Spark, Data Visualization, TensorFlow, Mathematics, Azure",Master,6,Energy,6.9,Future Systems
AI08709,AI Software Engineer,58091,EN,FL,Israel,M,Austria,0,"Python, Mathematics, NLP, TensorFlow, Spark",Bachelor,1,Consulting,7.4,DataVision Ltd
AI08710,Deep Learning Engineer,63424,EN,CT,Japan,S,Japan,100,"Kubernetes, R, Hadoop, Azure",Associate,0,Real Estate,8.8,Smart Analytics
AI08711,Computer Vision Engineer,65363,SE,FL,China,M,South Africa,0,"Hadoop, Tableau, GCP, Java",Associate,5,Telecommunications,6.6,Smart Analytics
AI08712,Robotics Engineer,54587,EX,FL,India,M,India,0,"Python, TensorFlow, Docker, Mathematics, Java",Bachelor,18,Automotive,6.4,Quantum Computing Inc
AI08713,Data Scientist,248642,EX,FT,Switzerland,M,Switzerland,0,"AWS, MLOps, Docker",Master,11,Technology,8.6,Algorithmic Solutions
AI08714,AI Software Engineer,64401,EX,FL,China,S,China,50,"Deep Learning, Kubernetes, Tableau, Python",PhD,17,Finance,7.8,DeepTech Ventures
AI08715,AI Product Manager,92513,SE,PT,Finland,S,Belgium,50,"Kubernetes, TensorFlow, SQL, Deep Learning, Hadoop",Associate,5,Transportation,9.3,Advanced Robotics
AI08716,Robotics Engineer,238453,EX,FT,United States,M,United States,0,"Java, Python, TensorFlow",Associate,11,Media,7.8,Machine Intelligence Group
AI08717,Data Engineer,99160,MI,PT,Australia,M,Australia,50,"Java, Scala, Python",PhD,3,Media,7.6,Advanced Robotics
AI08718,Data Scientist,248599,EX,PT,Finland,L,Finland,0,"SQL, PyTorch, Tableau, Docker",Bachelor,13,Finance,6.5,TechCorp Inc
AI08719,NLP Engineer,236767,EX,CT,Ireland,M,Ireland,100,"GCP, NLP, AWS, SQL, Kubernetes",Associate,13,Transportation,5.0,AI Innovations
AI08720,Deep Learning Engineer,110782,MI,FL,United Kingdom,L,United Kingdom,0,"GCP, Data Visualization, Linux, Computer Vision, Kubernetes",Associate,2,Gaming,8.5,Cloud AI Solutions
AI08721,AI Research Scientist,302161,EX,CT,United Kingdom,L,United Kingdom,100,"Mathematics, Java, Data Visualization, R",PhD,18,Energy,9.9,DataVision Ltd
AI08722,AI Architect,146187,EX,FL,Singapore,S,Thailand,0,"Kubernetes, GCP, MLOps, Statistics, Git",Associate,12,Technology,9.7,Advanced Robotics
AI08723,AI Specialist,94634,MI,CT,France,L,France,0,"R, Scala, Computer Vision, Mathematics, Python",Master,3,Media,6.2,Neural Networks Co
AI08724,AI Consultant,115988,SE,FL,Finland,M,Finland,50,"Hadoop, SQL, R, NLP, Scala",Associate,8,Retail,5.4,Future Systems
AI08725,Autonomous Systems Engineer,192776,EX,PT,Austria,L,Chile,100,"Computer Vision, Kubernetes, Mathematics",PhD,12,Retail,7.2,DataVision Ltd
AI08726,ML Ops Engineer,33869,EN,PT,China,L,China,0,"Computer Vision, Git, Python, Spark",Master,1,Consulting,7.9,Cognitive Computing
AI08727,AI Research Scientist,77360,EN,PT,Japan,M,Kenya,100,"SQL, Mathematics, MLOps, Statistics, Azure",PhD,0,Media,8.5,TechCorp Inc
AI08728,Data Engineer,236119,EX,CT,Japan,L,Japan,50,"AWS, Python, TensorFlow, NLP",PhD,13,Consulting,5.4,Cloud AI Solutions
AI08729,Machine Learning Researcher,99743,EX,FT,China,M,China,100,"Hadoop, Python, Deep Learning, Linux, Mathematics",Master,17,Healthcare,5.7,Quantum Computing Inc
AI08730,Data Scientist,92399,EN,FT,Denmark,S,Germany,0,"Spark, Python, MLOps",PhD,1,Education,5.8,TechCorp Inc
AI08731,Computer Vision Engineer,110170,MI,CT,Sweden,M,India,100,"Linux, Docker, R, Git, AWS",PhD,4,Gaming,7.4,DataVision Ltd
AI08732,Machine Learning Researcher,198925,EX,CT,Ireland,S,Nigeria,0,"Scala, R, SQL",Master,13,Gaming,5.9,Algorithmic Solutions
AI08733,Data Engineer,170795,EX,PT,Austria,M,Austria,50,"Java, SQL, GCP",PhD,17,Gaming,8.1,Quantum Computing Inc
AI08734,Machine Learning Researcher,152232,EX,FL,Netherlands,M,Netherlands,100,"Java, Hadoop, Tableau, Statistics, Spark",Master,19,Telecommunications,7.5,AI Innovations
AI08735,AI Architect,308244,EX,FL,Norway,M,Portugal,0,"Spark, Java, PyTorch, Azure, Linux",Associate,10,Energy,6.8,DeepTech Ventures
AI08736,AI Product Manager,58771,SE,CT,India,L,India,50,"Deep Learning, Hadoop, Computer Vision",PhD,7,Government,6.6,Algorithmic Solutions
AI08737,Machine Learning Engineer,69542,EN,CT,Netherlands,M,New Zealand,50,"Azure, Java, AWS, Python",Associate,1,Government,7.1,Advanced Robotics
AI08738,Principal Data Scientist,99141,MI,FL,Ireland,L,Hungary,50,"AWS, Linux, R, NLP, Docker",Bachelor,2,Government,7.7,Autonomous Tech
AI08739,Machine Learning Engineer,115731,MI,CT,Australia,L,Australia,0,"Git, Kubernetes, R, Spark, Deep Learning",PhD,4,Automotive,8.8,AI Innovations
AI08740,AI Architect,73001,EN,FL,Singapore,L,Singapore,50,"PyTorch, Scala, Docker",PhD,0,Technology,9.9,Predictive Systems
AI08741,ML Ops Engineer,354384,EX,CT,Denmark,L,Portugal,100,"Deep Learning, Azure, Data Visualization",Associate,17,Media,7.6,Machine Intelligence Group
AI08742,AI Software Engineer,89933,MI,PT,Japan,M,Japan,100,"Python, Docker, Azure, AWS",PhD,3,Telecommunications,8.2,DeepTech Ventures
AI08743,AI Specialist,165985,EX,FL,Japan,L,Japan,0,"Git, Scala, Computer Vision, PyTorch",Associate,11,Real Estate,8.6,Machine Intelligence Group
AI08744,Machine Learning Engineer,84231,MI,PT,France,M,Philippines,100,"Scala, Kubernetes, R, Mathematics",Bachelor,4,Automotive,7.3,Cloud AI Solutions
AI08745,AI Research Scientist,123845,SE,CT,United States,S,New Zealand,50,"AWS, Deep Learning, Git, Docker, Azure",Bachelor,6,Transportation,6.2,Algorithmic Solutions
AI08746,Data Scientist,272008,EX,FL,Norway,S,Romania,100,"Python, Kubernetes, Tableau, Deep Learning, Docker",Bachelor,19,Retail,9.3,Smart Analytics
AI08747,ML Ops Engineer,338395,EX,PT,United States,L,United States,50,"Linux, Python, Spark, Scala, Deep Learning",PhD,15,Technology,6.4,Cognitive Computing
AI08748,AI Consultant,104347,MI,FL,Germany,M,Netherlands,100,"Spark, Mathematics, Deep Learning, Computer Vision, AWS",Associate,4,Manufacturing,9.4,Machine Intelligence Group
AI08749,ML Ops Engineer,129907,SE,PT,Japan,S,Japan,100,"Data Visualization, Java, Tableau, TensorFlow, GCP",PhD,8,Real Estate,5.7,Machine Intelligence Group
AI08750,Robotics Engineer,75071,EN,CT,Austria,L,Austria,50,"Tableau, Mathematics, Python, TensorFlow, Deep Learning",PhD,1,Finance,7.6,TechCorp Inc
AI08751,Data Scientist,89718,EN,FL,Ireland,L,Ireland,0,"SQL, Python, PyTorch",PhD,1,Healthcare,6.6,Predictive Systems
AI08752,Head of AI,123663,SE,CT,Japan,S,Japan,50,"Kubernetes, AWS, Statistics, Computer Vision",Associate,6,Education,6.3,DataVision Ltd
AI08753,AI Architect,232491,EX,CT,France,M,France,50,"GCP, AWS, Hadoop, Tableau, Statistics",Bachelor,18,Healthcare,9.3,Machine Intelligence Group
AI08754,Machine Learning Researcher,54167,SE,PT,India,L,Norway,0,"Git, Linux, Spark, Mathematics",Master,7,Education,8.6,DataVision Ltd
AI08755,AI Product Manager,89079,MI,CT,Canada,L,Canada,100,"MLOps, SQL, Python",Associate,2,Manufacturing,6.6,Smart Analytics
AI08756,Data Scientist,194970,EX,PT,United Kingdom,M,United Kingdom,0,"Python, TensorFlow, R, NLP, Deep Learning",Master,19,Government,8.8,Smart Analytics
AI08757,ML Ops Engineer,228547,EX,FL,Sweden,S,Sweden,0,"Tableau, Spark, GCP",PhD,13,Government,7.2,Digital Transformation LLC
AI08758,Robotics Engineer,52055,SE,FL,India,L,India,50,"Linux, Hadoop, SQL",Bachelor,7,Automotive,8.6,Advanced Robotics
AI08759,Head of AI,57328,EX,CT,India,M,India,50,"Python, R, Deep Learning, NLP, AWS",Associate,12,Education,8.4,TechCorp Inc
AI08760,Autonomous Systems Engineer,52301,EN,PT,Sweden,S,Sweden,0,"Hadoop, Python, Kubernetes, Computer Vision, TensorFlow",Master,1,Telecommunications,7.4,Cloud AI Solutions
AI08761,Robotics Engineer,23552,EN,PT,India,L,India,50,"Azure, Java, NLP, R, Deep Learning",PhD,0,Manufacturing,9.5,Quantum Computing Inc
AI08762,AI Product Manager,135585,SE,FT,Netherlands,S,Netherlands,50,"Java, SQL, PyTorch, Deep Learning, Docker",Bachelor,8,Government,6.8,Advanced Robotics
AI08763,AI Software Engineer,281620,EX,FT,Ireland,L,Ireland,50,"Git, Kubernetes, Scala, Spark, Computer Vision",Bachelor,13,Gaming,8.7,Digital Transformation LLC
AI08764,NLP Engineer,158612,SE,CT,Singapore,M,Singapore,0,"Spark, Data Visualization, Java, MLOps, Linux",Master,5,Retail,6.9,Advanced Robotics
AI08765,AI Specialist,104480,MI,CT,Ireland,L,Ireland,100,"TensorFlow, Python, Tableau, SQL",PhD,4,Energy,8.8,Machine Intelligence Group
AI08766,Machine Learning Engineer,50599,EN,FT,Germany,S,Romania,50,"Python, Hadoop, Data Visualization, Scala",Master,1,Government,5.1,Future Systems
AI08767,AI Consultant,74316,MI,FT,Netherlands,S,Netherlands,100,"Linux, Tableau, SQL, Kubernetes",Master,3,Technology,5.8,Predictive Systems
AI08768,Robotics Engineer,91016,MI,CT,Canada,L,Switzerland,50,"Hadoop, Spark, Deep Learning, Python",Associate,3,Transportation,6.5,Cloud AI Solutions
AI08769,AI Product Manager,83508,MI,FT,Finland,L,Finland,50,"Linux, Git, PyTorch, Hadoop",Bachelor,3,Technology,7.6,Machine Intelligence Group
AI08770,AI Research Scientist,54579,EN,PT,Israel,S,Luxembourg,100,"Tableau, GCP, Git",Associate,0,Government,6.9,Machine Intelligence Group
AI08771,NLP Engineer,147819,EX,PT,Netherlands,S,Netherlands,50,"Data Visualization, PyTorch, Hadoop",Master,13,Automotive,10.0,Future Systems
AI08772,Autonomous Systems Engineer,85094,MI,FT,Sweden,S,Finland,100,"Scala, Azure, Spark",Master,3,Consulting,7.3,Digital Transformation LLC
AI08773,AI Product Manager,18730,EN,CT,India,S,India,100,"Data Visualization, R, SQL",Associate,0,Real Estate,6.0,Smart Analytics
AI08774,Deep Learning Engineer,89305,MI,FT,Netherlands,S,South Korea,100,"AWS, Python, MLOps, TensorFlow, Hadoop",Master,3,Manufacturing,6.6,Smart Analytics
AI08775,Data Engineer,67597,MI,FT,South Korea,S,South Korea,100,"Deep Learning, Kubernetes, GCP",PhD,2,Telecommunications,6.6,Future Systems
AI08776,NLP Engineer,67427,EN,PT,Singapore,M,Singapore,0,"Linux, Mathematics, Hadoop",Master,0,Automotive,7.4,Autonomous Tech
AI08777,Machine Learning Engineer,80525,MI,CT,Canada,S,Canada,0,"Mathematics, Kubernetes, SQL",PhD,3,Technology,8.2,Cloud AI Solutions
AI08778,Machine Learning Researcher,73119,EN,CT,Israel,M,Australia,100,"R, Kubernetes, Docker",Associate,0,Technology,9.9,Smart Analytics
AI08779,Data Engineer,76899,EN,FT,Norway,L,Norway,50,"MLOps, NLP, Docker, Git",PhD,1,Finance,9.6,Machine Intelligence Group
AI08780,AI Specialist,71826,EN,CT,Austria,M,Brazil,100,"Docker, Git, Hadoop, SQL, Computer Vision",Master,0,Transportation,5.3,Quantum Computing Inc
AI08781,Autonomous Systems Engineer,101327,EN,PT,Norway,M,Norway,50,"Java, GCP, Python",Associate,1,Telecommunications,6.0,Algorithmic Solutions
AI08782,Robotics Engineer,69083,MI,CT,Israel,M,Israel,100,"Python, Kubernetes, Docker",Master,2,Technology,5.2,Algorithmic Solutions
AI08783,ML Ops Engineer,90930,MI,PT,Austria,M,Austria,0,"Scala, TensorFlow, MLOps, Python",Master,2,Media,7.2,DeepTech Ventures
AI08784,Autonomous Systems Engineer,124784,SE,PT,South Korea,M,Mexico,100,"Linux, Azure, Python",Bachelor,8,Media,5.8,DataVision Ltd
AI08785,Deep Learning Engineer,112554,MI,FT,Norway,M,Norway,50,"Python, Computer Vision, TensorFlow, Java, Hadoop",Master,4,Technology,7.1,Neural Networks Co
AI08786,AI Consultant,138859,SE,FT,France,M,France,0,"NLP, Git, Azure, R, Python",Master,6,Retail,7.2,Future Systems
AI08787,Data Scientist,155807,EX,CT,France,L,Singapore,100,"AWS, R, Python, Git, Scala",PhD,18,Consulting,6.8,Digital Transformation LLC
AI08788,Computer Vision Engineer,70709,EN,CT,Germany,S,Canada,50,"TensorFlow, SQL, AWS",Master,1,Automotive,8.1,Advanced Robotics
AI08789,NLP Engineer,20948,EN,FL,India,S,India,50,"Scala, Spark, Docker",Associate,1,Technology,9.5,Smart Analytics
AI08790,Head of AI,128719,SE,PT,Netherlands,M,Turkey,100,"R, GCP, Python, Java, Mathematics",PhD,7,Energy,9.6,Neural Networks Co
AI08791,AI Product Manager,73053,EN,PT,Ireland,L,Ireland,50,"PyTorch, Data Visualization, Azure",PhD,1,Telecommunications,6.1,DataVision Ltd
AI08792,Research Scientist,127282,MI,PT,Denmark,S,Denmark,50,"Tableau, Spark, Python, Linux",PhD,4,Telecommunications,8.9,DeepTech Ventures
AI08793,AI Product Manager,195816,EX,FT,Singapore,S,Singapore,0,"Git, R, Deep Learning, Mathematics, Java",Master,13,Telecommunications,6.2,Autonomous Tech
AI08794,NLP Engineer,169752,EX,CT,United States,M,United States,0,"MLOps, Java, Statistics, Data Visualization",Associate,14,Healthcare,5.7,Predictive Systems
AI08795,AI Consultant,105502,EX,FT,China,L,China,0,"SQL, Linux, Tableau, Computer Vision",Master,10,Transportation,5.5,TechCorp Inc
AI08796,Data Engineer,112014,SE,PT,Ireland,S,Ireland,100,"TensorFlow, Scala, Python, Docker, R",Associate,6,Finance,9.5,Machine Intelligence Group
AI08797,Machine Learning Engineer,247688,EX,FT,Japan,L,Japan,50,"PyTorch, SQL, Kubernetes, R",Master,18,Real Estate,8.2,Autonomous Tech
AI08798,ML Ops Engineer,74961,EN,PT,France,M,France,0,"TensorFlow, Data Visualization, Linux",PhD,1,Gaming,6.3,Neural Networks Co
AI08799,ML Ops Engineer,115927,SE,PT,South Korea,L,Latvia,50,"Kubernetes, Data Visualization, PyTorch, GCP",PhD,8,Real Estate,9.5,AI Innovations
AI08800,AI Consultant,60784,EN,FT,France,S,France,50,"Tableau, NLP, Computer Vision, R",Master,0,Transportation,5.9,Advanced Robotics
AI08801,Research Scientist,88808,MI,FL,Germany,S,Germany,50,"GCP, PyTorch, Computer Vision",Master,2,Telecommunications,9.4,DeepTech Ventures
AI08802,AI Research Scientist,147363,SE,CT,Austria,L,Austria,100,"Python, GCP, Computer Vision, TensorFlow, Azure",Associate,6,Manufacturing,8.3,Digital Transformation LLC
AI08803,AI Specialist,49188,EX,FT,India,S,India,100,"R, Azure, Linux, Computer Vision, Java",Associate,17,Healthcare,9.3,Cloud AI Solutions
AI08804,Principal Data Scientist,159673,EX,PT,Australia,M,Australia,0,"Hadoop, Linux, Java",PhD,18,Transportation,7.9,Future Systems
AI08805,AI Specialist,113403,SE,CT,Germany,M,Germany,50,"Spark, Java, Tableau, Python, Statistics",Bachelor,7,Energy,7.3,Smart Analytics
AI08806,Deep Learning Engineer,101965,MI,PT,Denmark,M,Denmark,0,"Scala, Python, Spark, Data Visualization",Bachelor,2,Media,9.9,Advanced Robotics
AI08807,Head of AI,75727,MI,FL,Ireland,M,Ireland,50,"Data Visualization, Python, Deep Learning",Bachelor,4,Real Estate,7.1,Machine Intelligence Group
AI08808,Principal Data Scientist,64011,MI,CT,France,S,France,0,"R, Scala, NLP",PhD,2,Retail,5.5,AI Innovations
AI08809,Machine Learning Engineer,108796,MI,FL,Japan,L,Brazil,50,"R, Deep Learning, GCP, Computer Vision, Scala",Bachelor,4,Automotive,7.6,TechCorp Inc
AI08810,Robotics Engineer,235070,EX,CT,Japan,L,Japan,100,"Data Visualization, Scala, Linux, Python, Hadoop",Bachelor,11,Technology,5.5,AI Innovations
AI08811,Data Engineer,180679,EX,FT,South Korea,M,Netherlands,100,"SQL, Linux, Java, Git",PhD,15,Healthcare,8.8,Advanced Robotics
AI08812,Robotics Engineer,151818,EX,FL,Germany,S,Thailand,0,"SQL, Java, R",PhD,19,Technology,7.9,Digital Transformation LLC
AI08813,Autonomous Systems Engineer,106856,MI,CT,Israel,L,Portugal,0,"Statistics, R, Tableau",PhD,4,Consulting,6.3,Cloud AI Solutions
AI08814,Robotics Engineer,108490,MI,PT,Japan,M,Mexico,100,"Azure, Python, Deep Learning",PhD,2,Education,6.0,Smart Analytics
AI08815,ML Ops Engineer,71874,MI,CT,France,M,France,0,"Kubernetes, Python, SQL, MLOps, Statistics",PhD,3,Real Estate,5.5,Quantum Computing Inc
AI08816,AI Consultant,202910,EX,FL,France,S,Hungary,50,"PyTorch, Tableau, TensorFlow, Computer Vision",Bachelor,19,Real Estate,8.3,DataVision Ltd
AI08817,AI Product Manager,118893,SE,FL,Austria,L,Australia,50,"Deep Learning, Linux, GCP, Mathematics",Master,9,Retail,5.9,Digital Transformation LLC
AI08818,Data Analyst,90747,MI,CT,South Korea,L,South Korea,100,"TensorFlow, Java, Git",Associate,4,Technology,7.1,Digital Transformation LLC
AI08819,AI Software Engineer,55913,EN,FT,Ireland,M,Estonia,50,"Tableau, Spark, PyTorch, SQL, Data Visualization",Master,0,Consulting,5.8,Future Systems
AI08820,Data Scientist,321130,EX,PT,Switzerland,S,Finland,100,"AWS, Docker, MLOps, SQL, Kubernetes",Bachelor,16,Telecommunications,9.1,Cognitive Computing
AI08821,Data Scientist,48284,EN,CT,Finland,S,Finland,50,"Python, Git, Linux, AWS",Master,0,Education,7.0,DataVision Ltd
AI08822,Machine Learning Engineer,93069,EN,PT,Denmark,L,Denmark,0,"Data Visualization, Mathematics, Python, NLP",Bachelor,1,Education,9.3,DataVision Ltd
